hour,group1,group2,group3,group4,group5
1880,400000,100000,200000,150000,150000
1881,400000,100000,200000,150000,150000
1882,400000,100000,200000,150000,150000
1883,400000,100000,200000,150000,150000
1884,400000,100000,200000,150000,150000
1885,400000,100000,200000,150000,150000
1886,400000,100000,200000,150000,150000
1887,400000,100000,200000,150000,150000
1888,400000,100000,200000,150000,150000
1889,400000,100000,200000,150000,150000
1890,400000,100000,200000,150000,150000
1891,400000,100000,200000,150000,150000
1892,400000,100000,200000,150000,150000
1893,400000,100000,200000,150000,150000
1894,400000,100000,200000,150000,150000
1895,400000,100000,200000,150000,150000
1896,400000,100000,200000,150000,150000
1897,400000,100000,200000,150000,150000
1898,400000,100000,200000,150000,150000
1899,400000,100000,200000,150000,150000
1900,400000,100000,200000,150000,150000
1901,400000,100000,200000,150000,150000
1902,400000,100000,200000,150000,150000
1903,400000,100000,200000,150000,150000
1904,400000,100000,200000,150000,150000
1905,400000,100000,200000,150000,150000
1906,400000,100000,200000,150000,150000
1907,400000,100000,200000,150000,150000
1908,400000,100000,200000,150000,150000
1909,400000,100000,200000,150000,150000
1910,400000,100000,200000,150000,150000
1911,400000,100000,200000,150000,150000
1912,400000,100000,200000,150000,150000
1913,400000,100000,200000,150000,150000
1914,400000,100000,200000,150000,150000
1915,400000,100000,200000,150000,150000
1916,400000,100000,200000,150000,150000
1917,400000,100000,200000,150000,150000
1918,400000,100000,200000,150000,150000
1919,400000,100000,200000,150000,150000
1920,400000,100000,200000,150000,150000
1921,400000,100000,200000,150000,150000
1922,400000,100000,200000,150000,150000
1923,400000,100000,200000,150000,150000
1924,400000,100000,200000,150000,150000
1925,400000,100000,200000,150000,150000
1926,400000,100000,200000,150000,150000
1927,400000,100000,200000,150000,150000
1928,400000,100000,200000,150000,150000
1929,400000,100000,200000,150000,150000
1930,400000,100000,200000,150000,150000
1931,400000,100000,200000,150000,150000
1932,400000,100000,200000,150000,150000
1933,400000,100000,200000,150000,150000
1934,400000,100000,200000,150000,150000
1935,400000,100000,200000,150000,150000
1936,400000,100000,200000,150000,150000
1937,400000,100000,200000,150000,150000
1938,400000,100000,200000,150000,150000
1939,400000,100000,200000,150000,150000
1940,400000,100000,200000,150000,150000
1941,400000,100000,200000,150000,150000
1942,400000,100000,200000,150000,150000
1943,400000,100000,200000,150000,150000
1944,400000,100000,200000,150000,150000
1945,400000,100000,200000,150000,150000
1946,400000,100000,200000,150000,150000
1947,400000,100000,200000,150000,150000
1948,400000,100000,200000,150000,150000
1949,400000,100000,200000,150000,150000
1950,400000,100000,200000,150000,150000
1951,400000,100000,200000,150000,150000
1952,400000,100000,200000,150000,150000
1953,400000,100000,200000,150000,150000
1954,400000,100000,200000,150000,150000
1955,400000,100000,200000,150000,150000
1956,400000,100000,200000,150000,150000
1957,400000,100000,200000,150000,150000
1958,400000,100000,200000,150000,150000
1959,400000,100000,200000,150000,150000
1960,400000,100000,200000,150000,150000
1961,400000,100000,200000,150000,150000
1962,400000,100000,200000,150000,150000
1963,400000,100000,200000,150000,150000
1964,400000,100000,200000,150000,150000
1965,400000,100000,200000,150000,150000
1966,400000,100000,200000,150000,150000
1967,400000,100000,200000,150000,150000
1968,400000,100000,200000,150000,150000
1969,400000,100000,200000,150000,150000
1970,400000,100000,200000,150000,150000
1971,400000,100000,200000,150000,150000
1972,400000,100000,200000,150000,150000
1973,400000,100000,200000,150000,150000
1974,400000,100000,200000,150000,150000
1975,400000,100000,200000,150000,150000
1976,400000,100000,200000,150000,150000
1977,400000,100000,200000,150000,150000
1978,400000,100000,200000,150000,150000
1979,400000,100000,200000,150000,150000
1980,400000,100000,200000,150000,150000
1981,400000,100000,200000,150000,150000
1982,400000,100000,200000,150000,150000
1983,400000,100000,200000,150000,150000
1984,400000,100000,200000,150000,150000
1985,400000,100000,200000,150000,150000
1986,400000,100000,200000,150000,150000
1987,400000,100000,200000,150000,150000
1988,400000,100000,200000,150000,150000
1989,400000,100000,200000,150000,150000
1990,400000,100000,200000,150000,150000
1991,400000,100000,200000,150000,150000
1992,400000,100000,200000,150000,150000
1993,400000,100000,200000,150000,150000
1994,400000,100000,200000,150000,150000
1995,400000,100000,200000,150000,150000
1996,400000,100000,200000,150000,150000
1997,400000,100000,200000,150000,150000
1998,400000,100000,200000,150000,150000
1999,400000,100000,200000,150000,150000
2000,400000,100000,200000,150000,150000
2001,400000,100000,200000,150000,150000
2002,400000,100000,200000,150000,150000
2003,400000,100000,200000,150000,150000
2004,400000,100000,200000,150000,150000
2005,400000,100000,200000,150000,150000
2006,400000,100000,200000,150000,150000
2007,400000,100000,200000,150000,150000
2008,400000,100000,200000,150000,150000
2009,400000,100000,200000,150000,150000
2010,400000,100000,200000,150000,150000
2011,400000,100000,200000,150000,150000
2012,400000,100000,200000,150000,150000
2013,400000,100000,200000,150000,150000
2014,400000,100000,200000,150000,150000
2015,400000,100000,200000,150000,150000
2016,400000,100000,200000,150000,150000
2017,400000,100000,200000,150000,150000
2018,400000,100000,200000,150000,150000
2019,400000,100000,200000,150000,150000
2020,400000,100000,200000,150000,150000
2021,400000,100000,200000,150000,150000
2022,400000,100000,200000,150000,150000
2023,400000,100000,200000,150000,150000
2024,400000,100000,200000,150000,150000
2025,400000,100000,200000,150000,150000
2026,400000,100000,200000,150000,150000
2027,400000,100000,200000,150000,150000
2028,400000,100000,200000,150000,150000
2029,400000,100000,200000,150000,150000
2030,400000,100000,200000,150000,150000
2031,400000,100000,200000,150000,150000
2032,400000,100000,200000,150000,150000
2033,400000,100000,200000,150000,150000
2034,400000,100000,200000,150000,150000
2035,400000,100000,200000,150000,150000
2036,400000,100000,200000,150000,150000
2037,400000,100000,200000,150000,150000
2038,400000,100000,200000,150000,150000
2039,400000,100000,200000,150000,150000
2040,400000,100000,200000,150000,150000
2041,400000,100000,200000,150000,150000
2042,400000,100000,200000,150000,150000
2043,400000,100000,200000,150000,150000
2044,400000,100000,200000,150000,150000
2045,400000,100000,200000,150000,150000
2046,400000,100000,200000,150000,150000
2047,400000,100000,200000,150000,150000
2048,400000,100000,200000,150000,150000
2049,400000,100000,200000,150000,150000
2050,400000,100000,200000,150000,150000
2051,400000,100000,200000,150000,150000
2052,400000,100000,200000,150000,150000
2053,400000,100000,200000,150000,150000
2054,400000,100000,200000,150000,150000
2055,400000,100000,200000,150000,150000
2056,400000,100000,200000,150000,150000
2057,400000,100000,200000,150000,150000
2058,400000,100000,200000,150000,150000
2059,400000,100000,200000,150000,150000
2060,400000,100000,200000,150000,150000
2061,400000,100000,200000,150000,150000
2062,400000,100000,200000,150000,150000
2063,400000,100000,200000,150000,150000
2064,400000,100000,200000,150000,150000
2065,400000,100000,200000,150000,150000
2066,400000,100000,200000,150000,150000
2067,400000,100000,200000,150000,150000
2068,400000,100000,200000,150000,150000
2069,400000,100000,200000,150000,150000
2070,400000,100000,200000,150000,150000
2071,400000,100000,200000,150000,150000
2072,400000,100000,200000,150000,150000
2073,400000,100000,200000,150000,150000
2074,400000,100000,200000,150000,150000
2075,400000,100000,200000,150000,150000
2076,400000,100000,200000,150000,150000
2077,400000,100000,200000,150000,150000
2078,400000,100000,200000,150000,150000
2079,400000,100000,200000,150000,150000
2080,400000,100000,200000,150000,150000
2081,400000,100000,200000,150000,150000
2082,400000,100000,200000,150000,150000
2083,400000,100000,200000,150000,150000
2084,400000,100000,200000,150000,150000
2085,400000,100000,200000,150000,150000
2086,400000,100000,200000,150000,150000
2087,400000,100000,200000,150000,150000
2088,400000,100000,200000,150000,150000
2089,400000,100000,200000,150000,150000
2090,400000,100000,200000,150000,150000
2091,400000,100000,200000,150000,150000
2092,400000,100000,200000,150000,150000
2093,400000,100000,200000,150000,150000
2094,400000,100000,200000,150000,150000
2095,400000,100000,200000,150000,150000
2096,400000,100000,200000,150000,150000
2097,400000,100000,200000,150000,150000
2098,400000,100000,200000,150000,150000
2099,400000,100000,200000,150000,150000
2100,400000,100000,200000,150000,150000
2101,400000,100000,200000,150000,150000
2102,400000,100000,200000,150000,150000
2103,400000,100000,200000,150000,150000
2104,400000,100000,200000,150000,150000
2105,400000,100000,200000,150000,150000
2106,400000,100000,200000,150000,150000
2107,400000,100000,200000,150000,150000
2108,400000,100000,200000,150000,150000
2109,400000,100000,200000,150000,150000
2110,400000,100000,200000,150000,150000
2111,400000,100000,200000,150000,150000
2112,400000,100000,200000,150000,150000
2113,400000,100000,200000,150000,150000
2114,400000,100000,200000,150000,150000
2115,400000,100000,200000,150000,150000
2116,400000,100000,200000,150000,150000
2117,400000,100000,200000,150000,150000
2118,400000,100000,200000,150000,150000
2119,400000,100000,200000,150000,150000
2120,400000,100000,200000,150000,150000
2121,400000,100000,200000,150000,150000
2122,400000,100000,200000,150000,150000
2123,400000,100000,200000,150000,150000
2124,400000,100000,200000,150000,150000
2125,400000,100000,200000,150000,150000
2126,400000,100000,200000,150000,150000
2127,400000,100000,200000,150000,150000
2128,400000,100000,200000,150000,150000
2129,400000,100000,200000,150000,150000
2130,400000,100000,200000,150000,150000
2131,400000,100000,200000,150000,150000
2132,400000,100000,200000,150000,150000
2133,400000,100000,200000,150000,150000
2134,400000,100000,200000,150000,150000
2135,400000,100000,200000,150000,150000
2136,400000,100000,200000,150000,150000
2137,400000,100000,200000,150000,150000
2138,400000,100000,200000,150000,150000
2139,400000,100000,200000,150000,150000
2140,400000,100000,200000,150000,150000
2141,400000,100000,200000,150000,150000
2142,400000,100000,200000,150000,150000
2143,400000,100000,200000,150000,150000
2144,400000,100000,200000,150000,150000
2145,400000,100000,200000,150000,150000
2146,400000,100000,200000,150000,150000
2147,400000,100000,200000,150000,150000
2148,400000,100000,200000,150000,150000
2149,400000,100000,200000,150000,150000
2150,400000,100000,200000,150000,150000
2151,400000,100000,200000,150000,150000
2152,400000,100000,200000,150000,150000
2153,400000,100000,200000,150000,150000
2154,400000,100000,200000,150000,150000
2155,400000,100000,200000,150000,150000
2156,400000,100000,200000,150000,150000
2157,400000,100000,200000,150000,150000
2158,400000,100000,200000,150000,150000
2159,400000,100000,200000,150000,150000
2160,400000,100000,200000,150000,150000
2161,400000,100000,200000,150000,150000
2162,400000,100000,200000,150000,150000
2163,400000,100000,200000,150000,150000
2164,400000,100000,200000,150000,150000
2165,400000,100000,200000,150000,150000
2166,400000,100000,200000,150000,150000
2167,400000,100000,200000,150000,150000
2168,400000,100000,200000,150000,150000
2169,400000,100000,200000,150000,150000
2170,400000,100000,200000,150000,150000
2171,400000,100000,200000,150000,150000
2172,400000,100000,200000,150000,150000
2173,400000,100000,200000,150000,150000
2174,400000,100000,200000,150000,150000
2175,400000,100000,200000,150000,150000
2176,400000,100000,200000,150000,150000
2177,400000,100000,200000,150000,150000
2178,400000,100000,200000,150000,150000
2179,400000,100000,200000,150000,150000
2180,400000,100000,200000,150000,150000
2181,400000,100000,200000,150000,150000
2182,400000,100000,200000,150000,150000
2183,400000,100000,200000,150000,150000
2184,400000,100000,200000,150000,150000
2185,400000,100000,200000,150000,150000
2186,400000,100000,200000,150000,150000
2187,400000,100000,200000,150000,150000
2188,400000,100000,200000,150000,150000
2189,400000,100000,200000,150000,150000
2190,400000,100000,200000,150000,150000
2191,400000,100000,200000,150000,150000
2192,400000,100000,200000,150000,150000
2193,400000,100000,200000,150000,150000
2194,400000,100000,200000,150000,150000
2195,400000,100000,200000,150000,150000
2196,400000,100000,200000,150000,150000
2197,400000,100000,200000,150000,150000
2198,400000,100000,200000,150000,150000
2199,400000,100000,200000,150000,150000
2200,400000,100000,200000,150000,150000
2201,400000,100000,200000,150000,150000
2202,400000,100000,200000,150000,150000
2203,400000,100000,200000,150000,150000
2204,400000,100000,200000,150000,150000
2205,400000,100000,200000,150000,150000
2206,400000,100000,200000,150000,150000
2207,400000,100000,200000,150000,150000
2208,400000,100000,200000,150000,150000
2209,400000,100000,200000,150000,150000
2210,400000,100000,200000,150000,150000
2211,400000,100000,200000,150000,150000
2212,400000,100000,200000,150000,150000
2213,400000,100000,200000,150000,150000
2214,400000,100000,200000,150000,150000
2215,400000,100000,200000,150000,150000
2216,400000,100000,200000,150000,150000
2217,400000,100000,200000,150000,150000
2218,400000,100000,200000,150000,150000
2219,400000,100000,200000,150000,150000
2220,400000,100000,200000,150000,150000
2221,400000,100000,200000,150000,150000
2222,400000,100000,200000,150000,150000
2223,400000,100000,200000,150000,150000
2224,400000,100000,200000,150000,150000
2225,400000,100000,200000,150000,150000
2226,400000,100000,200000,150000,150000
2227,400000,100000,200000,150000,150000
2228,400000,100000,200000,150000,150000
2229,400000,100000,200000,150000,150000
2230,400000,100000,200000,150000,150000
2231,400000,100000,200000,150000,150000
2232,400000,100000,200000,150000,150000
2233,400000,100000,200000,150000,150000
2234,400000,100000,200000,150000,150000
2235,400000,100000,200000,150000,150000
2236,400000,100000,200000,150000,150000
2237,400000,100000,200000,150000,150000
2238,400000,100000,200000,150000,150000
2239,400000,100000,200000,150000,150000
2240,400000,100000,200000,150000,150000
2241,400000,100000,200000,150000,150000
2242,400000,100000,200000,150000,150000
2243,400000,100000,200000,150000,150000
2244,400000,100000,200000,150000,150000
2245,400000,100000,200000,150000,150000
2246,400000,100000,200000,150000,150000
2247,400000,100000,200000,150000,150000
2248,400000,100000,200000,150000,150000
2249,400000,100000,200000,150000,150000
2250,400000,100000,200000,150000,150000
2251,400000,100000,200000,150000,150000
2252,400000,100000,200000,150000,150000
2253,400000,100000,200000,150000,150000
2254,400000,100000,200000,150000,150000
2255,400000,100000,200000,150000,150000
2256,400000,100000,200000,150000,150000
2257,400000,100000,200000,150000,150000
2258,400000,100000,200000,150000,150000
2259,400000,100000,200000,150000,150000
2260,400000,100000,200000,150000,150000
2261,400000,100000,200000,150000,150000
2262,400000,100000,200000,150000,150000
2263,400000,100000,200000,150000,150000
2264,400000,100000,200000,150000,150000
2265,400000,100000,200000,150000,150000
2266,400000,100000,200000,150000,150000
2267,400000,100000,200000,150000,150000
2268,400000,100000,200000,150000,150000
2269,400000,100000,200000,150000,150000
2270,400000,100000,200000,150000,150000
2271,400000,100000,200000,150000,150000
2272,400000,100000,200000,150000,150000
2273,400000,100000,200000,150000,150000
2274,400000,100000,200000,150000,150000
2275,400000,100000,200000,150000,150000
2276,400000,100000,200000,150000,150000
2277,400000,100000,200000,150000,150000
2278,400000,100000,200000,150000,150000
2279,400000,100000,200000,150000,150000
2280,400000,100000,200000,150000,150000
2281,400000,100000,200000,150000,150000
2282,400000,100000,200000,150000,150000
2283,400000,100000,200000,150000,150000
2284,400000,100000,200000,150000,150000
2285,400000,100000,200000,150000,150000
2286,400000,100000,200000,150000,150000
2287,400000,100000,200000,150000,150000
2288,400000,100000,200000,150000,150000
2289,400000,100000,200000,150000,150000
2290,400000,100000,200000,150000,150000
2291,400000,100000,200000,150000,150000
2292,400000,100000,200000,150000,150000
2293,400000,100000,200000,150000,150000
2294,400000,100000,200000,150000,150000
2295,400000,100000,200000,150000,150000
2296,400000,100000,200000,150000,150000
2297,400000,100000,200000,150000,150000
2298,400000,100000,200000,150000,150000
2299,400000,100000,200000,150000,150000
2300,400000,100000,200000,150000,150000
2301,400000,100000,200000,150000,150000
2302,400000,100000,200000,150000,150000
2303,400000,100000,200000,150000,150000
2304,400000,100000,200000,150000,150000
2305,400000,100000,200000,150000,150000
2306,400000,100000,200000,150000,150000
2307,400000,100000,200000,150000,150000
2308,400000,100000,200000,150000,150000
2309,400000,100000,200000,150000,150000
2310,400000,100000,200000,150000,150000
2311,400000,100000,200000,150000,150000
2312,400000,100000,200000,150000,150000
2313,400000,100000,200000,150000,150000
2314,400000,100000,200000,150000,150000
2315,400000,100000,200000,150000,150000
2316,400000,100000,200000,150000,150000
2317,400000,100000,200000,150000,150000
2318,400000,100000,200000,150000,150000
2319,400000,100000,200000,150000,150000
2320,400000,100000,200000,150000,150000
2321,400000,100000,200000,150000,150000
2322,400000,100000,200000,150000,150000
2323,400000,100000,200000,150000,150000
2324,400000,100000,200000,150000,150000
2325,400000,100000,200000,150000,150000
2326,400000,100000,200000,150000,150000
2327,400000,100000,200000,150000,150000
2328,400000,100000,200000,150000,150000
2329,400000,100000,200000,150000,150000
2330,400000,100000,200000,150000,150000
2331,400000,100000,200000,150000,150000
2332,400000,100000,200000,150000,150000
2333,400000,100000,200000,150000,150000
2334,400000,100000,200000,150000,150000
2335,400000,100000,200000,150000,150000
2336,400000,100000,200000,150000,150000
2337,400000,100000,200000,150000,150000
2338,400000,100000,200000,150000,150000
2339,400000,100000,200000,150000,150000
2340,400000,100000,200000,150000,150000
2341,400000,100000,200000,150000,150000
2342,400000,100000,200000,150000,150000
2343,400000,100000,200000,150000,150000
2344,400000,100000,200000,150000,150000
2345,400000,100000,200000,150000,150000
2346,400000,100000,200000,150000,150000
2347,400000,100000,200000,150000,150000
2348,400000,100000,200000,150000,150000
2349,400000,100000,200000,150000,150000
2350,400000,100000,200000,150000,150000
2351,400000,100000,200000,150000,150000
2352,400000,100000,200000,150000,150000
2353,400000,100000,200000,150000,150000
2354,400000,100000,200000,150000,150000
2355,400000,100000,200000,150000,150000
2356,400000,100000,200000,150000,150000
2357,400000,100000,200000,150000,150000
2358,400000,100000,200000,150000,150000
2359,400000,100000,200000,150000,150000
2360,400000,100000,200000,150000,150000
2361,400000,100000,200000,150000,150000
2362,400000,100000,200000,150000,150000
2363,400000,100000,200000,150000,150000
2364,400000,100000,200000,150000,150000
2365,400000,100000,200000,150000,150000
2366,400000,100000,200000,150000,150000
2367,400000,100000,200000,150000,150000
2368,400000,100000,200000,150000,150000
2369,400000,100000,200000,150000,150000
2370,400000,100000,200000,150000,150000
2371,400000,100000,200000,150000,150000
2372,400000,100000,200000,150000,150000
2373,400000,100000,200000,150000,150000
2374,400000,100000,200000,150000,150000
2375,400000,100000,200000,150000,150000
2376,400000,100000,200000,150000,150000
2377,400000,100000,200000,150000,150000
2378,400000,100000,200000,150000,150000
2379,400000,100000,200000,150000,150000
2380,400000,100000,200000,150000,150000
2381,400000,100000,200000,150000,150000
2382,400000,100000,200000,150000,150000
2383,400000,100000,200000,150000,150000
2384,400000,100000,200000,150000,150000
2385,400000,100000,200000,150000,150000
2386,400000,100000,200000,150000,150000
2387,400000,100000,200000,150000,150000
2388,400000,100000,200000,150000,150000
2389,400000,100000,200000,150000,150000
2390,400000,100000,200000,150000,150000
2391,400000,100000,200000,150000,150000
2392,400000,100000,200000,150000,150000
2393,400000,100000,200000,150000,150000
2394,400000,100000,200000,150000,150000
2395,400000,100000,200000,150000,150000
2396,400000,100000,200000,150000,150000
2397,400000,100000,200000,150000,150000
2398,400000,100000,200000,150000,150000
2399,400000,100000,200000,150000,150000
2400,400000,100000,200000,150000,150000
2401,400000,100000,200000,150000,150000
2402,400000,100000,200000,150000,150000
2403,400000,100000,200000,150000,150000
2404,400000,100000,200000,150000,150000
2405,400000,100000,200000,150000,150000
2406,400000,100000,200000,150000,150000
2407,400000,100000,200000,150000,150000
2408,400000,100000,200000,150000,150000
2409,400000,100000,200000,150000,150000
2410,400000,100000,200000,150000,150000
2411,400000,100000,200000,150000,150000
2412,400000,100000,200000,150000,150000
2413,400000,100000,200000,150000,150000
2414,400000,100000,200000,150000,150000
2415,400000,100000,200000,150000,150000
2416,400000,100000,200000,150000,150000
2417,400000,100000,200000,150000,150000
2418,400000,100000,200000,150000,150000
2419,400000,100000,200000,150000,150000
2420,400000,100000,200000,150000,150000
2421,400000,100000,200000,150000,150000
2422,400000,100000,200000,150000,150000
2423,400000,100000,200000,150000,150000
2424,400000,100000,200000,150000,150000
2425,400000,100000,200000,150000,150000
2426,400000,100000,200000,150000,150000
2427,400000,100000,200000,150000,150000
2428,400000,100000,200000,150000,150000
2429,400000,100000,200000,150000,150000
2430,400000,100000,200000,150000,150000
2431,400000,100000,200000,150000,150000
2432,400000,100000,200000,150000,150000
2433,400000,100000,200000,150000,150000
2434,400000,100000,200000,150000,150000
2435,400000,100000,200000,150000,150000
2436,400000,100000,200000,150000,150000
2437,400000,100000,200000,150000,150000
2438,400000,100000,200000,150000,150000
2439,400000,100000,200000,150000,150000
2440,400000,100000,200000,150000,150000
2441,400000,100000,200000,150000,150000
2442,400000,100000,200000,150000,150000
2443,400000,100000,200000,150000,150000
2444,400000,100000,200000,150000,150000
2445,400000,100000,200000,150000,150000
2446,400000,100000,200000,150000,150000
2447,400000,100000,200000,150000,150000
2448,400000,100000,200000,150000,150000
2449,400000,100000,200000,150000,150000
2450,400000,100000,200000,150000,150000
2451,400000,100000,200000,150000,150000
2452,400000,100000,200000,150000,150000
2453,400000,100000,200000,150000,150000
2454,400000,100000,200000,150000,150000
2455,400000,100000,200000,150000,150000
2456,400000,100000,200000,150000,150000
2457,400000,100000,200000,150000,150000
2458,400000,100000,200000,150000,150000
2459,400000,100000,200000,150000,150000
2460,400000,100000,200000,150000,150000
2461,400000,100000,200000,150000,150000
2462,400000,100000,200000,150000,150000
2463,400000,100000,200000,150000,150000
2464,400000,100000,200000,150000,150000
2465,400000,100000,200000,150000,150000
2466,400000,100000,200000,150000,150000
2467,400000,100000,200000,150000,150000
2468,400000,100000,200000,150000,150000
2469,400000,100000,200000,150000,150000
2470,400000,100000,200000,150000,150000
2471,400000,100000,200000,150000,150000
2472,400000,100000,200000,150000,150000
2473,400000,100000,200000,150000,150000
2474,400000,100000,200000,150000,150000
2475,400000,100000,200000,150000,150000
2476,400000,100000,200000,150000,150000
2477,400000,100000,200000,150000,150000
2478,400000,100000,200000,150000,150000
2479,400000,100000,200000,150000,150000
2480,400000,100000,200000,150000,150000
2481,400000,100000,200000,150000,150000
2482,400000,100000,200000,150000,150000
2483,400000,100000,200000,150000,150000
2484,400000,100000,200000,150000,150000
2485,400000,100000,200000,150000,150000
2486,400000,100000,200000,150000,150000
2487,400000,100000,200000,150000,150000
2488,400000,100000,200000,150000,150000
2489,400000,100000,200000,150000,150000
2490,400000,100000,200000,150000,150000
2491,400000,100000,200000,150000,150000
2492,400000,100000,200000,150000,150000
2493,400000,100000,200000,150000,150000
2494,400000,100000,200000,150000,150000
2495,400000,100000,200000,150000,150000
2496,400000,100000,200000,150000,150000
2497,400000,100000,200000,150000,150000
2498,400000,100000,200000,150000,150000
2499,400000,100000,200000,150000,150000
2500,400000,100000,200000,150000,150000
2501,400000,100000,200000,150000,150000
2502,400000,100000,200000,150000,150000
2503,400000,100000,200000,150000,150000
2504,400000,100000,200000,150000,150000
2505,400000,100000,200000,150000,150000
2506,400000,100000,200000,150000,150000
2507,400000,100000,200000,150000,150000
2508,400000,100000,200000,150000,150000
2509,400000,100000,200000,150000,150000
2510,400000,100000,200000,150000,150000
2511,400000,100000,200000,150000,150000
2512,400000,100000,200000,150000,150000
2513,400000,100000,200000,150000,150000
2514,400000,100000,200000,150000,150000
2515,400000,100000,200000,150000,150000
2516,400000,100000,200000,150000,150000
2517,400000,100000,200000,150000,150000
2518,400000,100000,200000,150000,150000
2519,400000,100000,200000,150000,150000
2520,400000,100000,200000,150000,150000
2521,400000,100000,200000,150000,150000
2522,400000,100000,200000,150000,150000
2523,400000,100000,200000,150000,150000
2524,400000,100000,200000,150000,150000
2525,400000,100000,200000,150000,150000
2526,400000,100000,200000,150000,150000
2527,400000,100000,200000,150000,150000
2528,400000,100000,200000,150000,150000
2529,400000,100000,200000,150000,150000
2530,400000,100000,200000,150000,150000
2531,400000,100000,200000,150000,150000
2532,400000,100000,200000,150000,150000
2533,400000,100000,200000,150000,150000
2534,400000,100000,200000,150000,150000
2535,400000,100000,200000,150000,150000
2536,400000,100000,200000,150000,150000
2537,400000,100000,200000,150000,150000
2538,400000,100000,200000,150000,150000
2539,400000,100000,200000,150000,150000
2540,400000,100000,200000,150000,150000
2541,400000,100000,200000,150000,150000
2542,400000,100000,200000,150000,150000
2543,400000,100000,200000,150000,150000
2544,400000,100000,200000,150000,150000
2545,400000,100000,200000,150000,150000
2546,400000,100000,200000,150000,150000
2547,400000,100000,200000,150000,150000
2548,400000,100000,200000,150000,150000
2549,400000,100000,200000,150000,150000
2550,400000,100000,200000,150000,150000
2551,400000,100000,200000,150000,150000
2552,400000,100000,200000,150000,150000
2553,400000,100000,200000,150000,150000
2554,400000,100000,200000,150000,150000
2555,400000,100000,200000,150000,150000
2556,400000,100000,200000,150000,150000
2557,400000,100000,200000,150000,150000
2558,400000,100000,200000,150000,150000
2559,400000,100000,200000,150000,150000
2560,400000,100000,200000,150000,150000
2561,400000,100000,200000,150000,150000
2562,400000,100000,200000,150000,150000
2563,400000,100000,200000,150000,150000
2564,400000,100000,200000,150000,150000
2565,400000,100000,200000,150000,150000
2566,400000,100000,200000,150000,150000
2567,400000,100000,200000,150000,150000
2568,400000,100000,200000,150000,150000
2569,400000,100000,200000,150000,150000
2570,400000,100000,200000,150000,150000
2571,400000,100000,200000,150000,150000
2572,400000,100000,200000,150000,150000
2573,400000,100000,200000,150000,150000
2574,400000,100000,200000,150000,150000
2575,400000,100000,200000,150000,150000
2576,400000,100000,200000,150000,150000
2577,400000,100000,200000,150000,150000
2578,400000,100000,200000,150000,150000
2579,400000,100000,200000,150000,150000
2580,400000,100000,200000,150000,150000
2581,400000,100000,200000,150000,150000
2582,400000,100000,200000,150000,150000
2583,400000,100000,200000,150000,150000
2584,400000,100000,200000,150000,150000
2585,400000,100000,200000,150000,150000
2586,400000,100000,200000,150000,150000
2587,400000,100000,200000,150000,150000
2588,400000,100000,200000,150000,150000
2589,400000,100000,200000,150000,150000
2590,400000,100000,200000,150000,150000
2591,400000,100000,200000,150000,150000
2592,400000,100000,200000,150000,150000
2593,400000,100000,200000,150000,150000
2594,400000,100000,200000,150000,150000
2595,400000,100000,200000,150000,150000
2596,400000,100000,200000,150000,150000
2597,400000,100000,200000,150000,150000
2598,400000,100000,200000,150000,150000
2599,400000,100000,200000,150000,150000
2600,400000,100000,200000,150000,150000
2601,400000,100000,200000,150000,150000
2602,400000,100000,200000,150000,150000
2603,400000,100000,200000,150000,150000
2604,400000,100000,200000,150000,150000
2605,400000,100000,200000,150000,150000
2606,400000,100000,200000,150000,150000
2607,400000,100000,200000,150000,150000
2608,400000,100000,200000,150000,150000
2609,400000,100000,200000,150000,150000
2610,400000,100000,200000,150000,150000
2611,400000,100000,200000,150000,150000
2612,400000,100000,200000,150000,150000
2613,400000,100000,200000,150000,150000
2614,400000,100000,200000,150000,150000
2615,400000,100000,200000,150000,150000
2616,400000,100000,200000,150000,150000
2617,400000,100000,200000,150000,150000
2618,400000,100000,200000,150000,150000
2619,400000,100000,200000,150000,150000
2620,400000,100000,200000,150000,150000
2621,400000,100000,200000,150000,150000
2622,400000,100000,200000,150000,150000
2623,400000,100000,200000,150000,150000
2624,400000,100000,200000,150000,150000
2625,400000,100000,200000,150000,150000
2626,400000,100000,200000,150000,150000
2627,400000,100000,200000,150000,150000
2628,400000,100000,200000,150000,150000
2629,400000,100000,200000,150000,150000
2630,400000,100000,200000,150000,150000
2631,400000,100000,200000,150000,150000
2632,400000,100000,200000,150000,150000
2633,400000,100000,200000,150000,150000
2634,400000,100000,200000,150000,150000
2635,400000,100000,200000,150000,150000
2636,400000,100000,200000,150000,150000
2637,400000,100000,200000,150000,150000
2638,400000,100000,200000,150000,150000
2639,400000,100000,200000,150000,150000
2640,400000,100000,200000,150000,150000
2641,400000,100000,200000,150000,150000
2642,400000,100000,200000,150000,150000
2643,400000,100000,200000,150000,150000
2644,400000,100000,200000,150000,150000
2645,400000,100000,200000,150000,150000
2646,400000,100000,200000,150000,150000
2647,400000,100000,200000,150000,150000
2648,400000,100000,200000,150000,150000
2649,400000,100000,200000,150000,150000
2650,400000,100000,200000,150000,150000
2651,400000,100000,200000,150000,150000
2652,400000,100000,200000,150000,150000
2653,400000,100000,200000,150000,150000
2654,400000,100000,200000,150000,150000
2655,400000,100000,200000,150000,150000
