hour,group1,group2,group3,group4,group5
821,400000,100000,200000,150000,150000
822,400000,100000,200000,150000,150000
823,400000,100000,200000,150000,150000
824,400000,100000,200000,150000,150000
825,400000,100000,200000,150000,150000
826,400000,100000,200000,150000,150000
827,400000,100000,200000,150000,150000
828,400000,100000,200000,150000,150000
829,400000,100000,200000,150000,150000
830,400000,100000,200000,150000,150000
831,400000,100000,200000,150000,150000
832,400000,100000,200000,150000,150000
833,400000,100000,200000,150000,150000
834,400000,100000,200000,150000,150000
835,400000,100000,200000,150000,150000
836,400000,100000,200000,150000,150000
837,400000,100000,200000,150000,150000
838,400000,100000,200000,150000,150000
839,400000,100000,200000,150000,150000
840,400000,100000,200000,150000,150000
841,400000,100000,200000,150000,150000
842,400000,100000,200000,150000,150000
843,400000,100000,200000,150000,150000
844,400000,100000,200000,150000,150000
845,400000,100000,200000,150000,150000
846,400000,100000,200000,150000,150000
847,400000,100000,200000,150000,150000
848,400000,100000,200000,150000,150000
849,400000,100000,200000,150000,150000
850,400000,100000,200000,150000,150000
851,400000,100000,200000,150000,150000
852,400000,100000,200000,150000,150000
853,400000,100000,200000,150000,150000
854,400000,100000,200000,150000,150000
855,400000,100000,200000,150000,150000
856,400000,100000,200000,150000,150000
857,400000,100000,200000,150000,150000
858,400000,100000,200000,150000,150000
859,400000,100000,200000,150000,150000
860,400000,100000,200000,150000,150000
861,400000,100000,200000,150000,150000
862,400000,100000,200000,150000,150000
863,400000,100000,200000,150000,150000
864,400000,100000,200000,150000,150000
865,400000,100000,200000,150000,150000
866,400000,100000,200000,150000,150000
867,400000,100000,200000,150000,150000
868,400000,100000,200000,150000,150000
869,400000,100000,200000,150000,150000
870,400000,100000,200000,150000,150000
871,400000,100000,200000,150000,150000
872,400000,100000,200000,150000,150000
873,400000,100000,200000,150000,150000
874,400000,100000,200000,150000,150000
875,400000,100000,200000,150000,150000
876,400000,100000,200000,150000,150000
877,400000,100000,200000,150000,150000
878,400000,100000,200000,150000,150000
879,400000,100000,200000,150000,150000
880,400000,100000,200000,150000,150000
881,400000,100000,200000,150000,150000
882,400000,100000,200000,150000,150000
883,400000,100000,200000,150000,150000
884,400000,100000,200000,150000,150000
885,400000,100000,200000,150000,150000
886,400000,100000,200000,150000,150000
887,400000,100000,200000,150000,150000
888,400000,100000,200000,150000,150000
889,400000,100000,200000,150000,150000
890,400000,100000,200000,150000,150000
891,400000,100000,200000,150000,150000
892,400000,100000,200000,150000,150000
893,400000,100000,200000,150000,150000
894,400000,100000,200000,150000,150000
895,400000,100000,200000,150000,150000
896,400000,100000,200000,150000,150000
897,400000,100000,200000,150000,150000
898,400000,100000,200000,150000,150000
899,400000,100000,200000,150000,150000
900,400000,100000,200000,150000,150000
901,400000,100000,200000,150000,150000
902,400000,100000,200000,150000,150000
903,400000,100000,200000,150000,150000
904,400000,100000,200000,150000,150000
905,400000,100000,200000,150000,150000
906,400000,100000,200000,150000,150000
907,400000,100000,200000,150000,150000
908,400000,100000,200000,150000,150000
909,400000,100000,200000,150000,150000
910,400000,100000,200000,150000,150000
911,400000,100000,200000,150000,150000
912,400000,100000,200000,150000,150000
913,400000,100000,200000,150000,150000
914,400000,100000,200000,150000,150000
915,400000,100000,200000,150000,150000
916,400000,100000,200000,150000,150000
917,400000,100000,200000,150000,150000
918,400000,100000,200000,150000,150000
919,400000,100000,200000,150000,150000
920,400000,100000,200000,150000,150000
921,400000,100000,200000,150000,150000
922,400000,100000,200000,150000,150000
923,400000,100000,200000,150000,150000
924,400000,100000,200000,150000,150000
925,400000,100000,200000,150000,150000
926,400000,100000,200000,150000,150000
927,400000,100000,200000,150000,150000
928,400000,100000,200000,150000,150000
929,400000,100000,200000,150000,150000
930,400000,100000,200000,150000,150000
931,400000,100000,200000,150000,150000
932,400000,100000,200000,150000,150000
933,400000,100000,200000,150000,150000
934,400000,100000,200000,150000,150000
935,400000,100000,200000,150000,150000
936,400000,100000,200000,150000,150000
937,400000,100000,200000,150000,150000
938,400000,100000,200000,150000,150000
939,400000,100000,200000,150000,150000
940,400000,100000,200000,150000,150000
941,400000,100000,200000,150000,150000
942,400000,100000,200000,150000,150000
943,400000,100000,200000,150000,150000
944,400000,100000,200000,150000,150000
945,400000,100000,200000,150000,150000
946,400000,100000,200000,150000,150000
947,400000,100000,200000,150000,150000
948,400000,100000,200000,150000,150000
949,400000,100000,200000,150000,150000
950,400000,100000,200000,150000,150000
951,400000,100000,200000,150000,150000
952,400000,100000,200000,150000,150000
953,400000,100000,200000,150000,150000
954,400000,100000,200000,150000,150000
955,400000,100000,200000,150000,150000
956,400000,100000,200000,150000,150000
957,400000,100000,200000,150000,150000
958,400000,100000,200000,150000,150000
959,400000,100000,200000,150000,150000
960,400000,100000,200000,150000,150000
961,400000,100000,200000,150000,150000
962,400000,100000,200000,150000,150000
963,400000,100000,200000,150000,150000
964,400000,100000,200000,150000,150000
965,400000,100000,200000,150000,150000
966,400000,100000,200000,150000,150000
967,400000,100000,200000,150000,150000
968,400000,100000,200000,150000,150000
969,400000,100000,200000,150000,150000
970,400000,100000,200000,150000,150000
971,400000,100000,200000,150000,150000
972,400000,100000,200000,150000,150000
973,400000,100000,200000,150000,150000
974,400000,100000,200000,150000,150000
975,400000,100000,200000,150000,150000
976,400000,100000,200000,150000,150000
977,400000,100000,200000,150000,150000
978,400000,100000,200000,150000,150000
979,400000,100000,200000,150000,150000
980,400000,100000,200000,150000,150000
981,400000,100000,200000,150000,150000
982,400000,100000,200000,150000,150000
983,400000,100000,200000,150000,150000
984,400000,100000,200000,150000,150000
985,400000,100000,200000,150000,150000
986,400000,100000,200000,150000,150000
987,400000,100000,200000,150000,150000
988,400000,100000,200000,150000,150000
989,400000,100000,200000,150000,150000
990,400000,100000,200000,150000,150000
991,400000,100000,200000,150000,150000
992,400000,100000,200000,150000,150000
993,400000,100000,200000,150000,150000
994,400000,100000,200000,150000,150000
995,400000,100000,200000,150000,150000
996,400000,100000,200000,150000,150000
997,400000,100000,200000,150000,150000
998,400000,100000,200000,150000,150000
999,400000,100000,200000,150000,150000
1000,400000,100000,200000,150000,150000
1001,400000,100000,200000,150000,150000
1002,400000,100000,200000,150000,150000
1003,400000,100000,200000,150000,150000
1004,400000,100000,200000,150000,150000
1005,400000,100000,200000,150000,150000
1006,400000,100000,200000,150000,150000
1007,400000,100000,200000,150000,150000
1008,400000,100000,200000,150000,150000
1009,400000,100000,200000,150000,150000
1010,400000,100000,200000,150000,150000
1011,400000,100000,200000,150000,150000
1012,400000,100000,200000,150000,150000
1013,400000,100000,200000,150000,150000
1014,400000,100000,200000,150000,150000
1015,400000,100000,200000,150000,150000
1016,400000,100000,200000,150000,150000
1017,400000,100000,200000,150000,150000
1018,400000,100000,200000,150000,150000
1019,400000,100000,200000,150000,150000
1020,400000,100000,200000,150000,150000
1021,400000,100000,200000,150000,150000
1022,400000,100000,200000,150000,150000
1023,400000,100000,200000,150000,150000
1024,400000,100000,200000,150000,150000
1025,400000,100000,200000,150000,150000
1026,400000,100000,200000,150000,150000
1027,400000,100000,200000,150000,150000
1028,400000,100000,200000,150000,150000
1029,400000,100000,200000,150000,150000
1030,400000,100000,200000,150000,150000
1031,400000,100000,200000,150000,150000
1032,400000,100000,200000,150000,150000
1033,400000,100000,200000,150000,150000
1034,400000,100000,200000,150000,150000
1035,400000,100000,200000,150000,150000
1036,400000,100000,200000,150000,150000
1037,400000,100000,200000,150000,150000
1038,400000,100000,200000,150000,150000
1039,400000,100000,200000,150000,150000
1040,400000,100000,200000,150000,150000
1041,400000,100000,200000,150000,150000
1042,400000,100000,200000,150000,150000
1043,400000,100000,200000,150000,150000
1044,400000,100000,200000,150000,150000
1045,400000,100000,200000,150000,150000
1046,400000,100000,200000,150000,150000
1047,400000,100000,200000,150000,150000
1048,400000,100000,200000,150000,150000
1049,400000,100000,200000,150000,150000
1050,400000,100000,200000,150000,150000
1051,400000,100000,200000,150000,150000
1052,400000,100000,200000,150000,150000
1053,400000,100000,200000,150000,150000
1054,400000,100000,200000,150000,150000
1055,400000,100000,200000,150000,150000
1056,400000,100000,200000,150000,150000
1057,400000,100000,200000,150000,150000
1058,400000,100000,200000,150000,150000
1059,400000,100000,200000,150000,150000
1060,400000,100000,200000,150000,150000
1061,400000,100000,200000,150000,150000
1062,400000,100000,200000,150000,150000
1063,400000,100000,200000,150000,150000
1064,400000,100000,200000,150000,150000
1065,400000,100000,200000,150000,150000
1066,400000,100000,200000,150000,150000
1067,400000,100000,200000,150000,150000
1068,400000,100000,200000,150000,150000
1069,400000,100000,200000,150000,150000
1070,400000,100000,200000,150000,150000
1071,400000,100000,200000,150000,150000
1072,400000,100000,200000,150000,150000
1073,400000,100000,200000,150000,150000
1074,400000,100000,200000,150000,150000
1075,400000,100000,200000,150000,150000
1076,400000,100000,200000,150000,150000
1077,400000,100000,200000,150000,150000
1078,400000,100000,200000,150000,150000
1079,400000,100000,200000,150000,150000
1080,400000,100000,200000,150000,150000
1081,400000,100000,200000,150000,150000
1082,400000,100000,200000,150000,150000
1083,400000,100000,200000,150000,150000
1084,400000,100000,200000,150000,150000
1085,400000,100000,200000,150000,150000
1086,400000,100000,200000,150000,150000
1087,400000,100000,200000,150000,150000
1088,400000,100000,200000,150000,150000
1089,400000,100000,200000,150000,150000
1090,400000,100000,200000,150000,150000
1091,400000,100000,200000,150000,150000
1092,400000,100000,200000,150000,150000
1093,400000,100000,200000,150000,150000
1094,400000,100000,200000,150000,150000
1095,400000,100000,200000,150000,150000
1096,400000,100000,200000,150000,150000
1097,400000,100000,200000,150000,150000
1098,400000,100000,200000,150000,150000
1099,400000,100000,200000,150000,150000
1100,400000,100000,200000,150000,150000
1101,400000,100000,200000,150000,150000
1102,400000,100000,200000,150000,150000
1103,400000,100000,200000,150000,150000
1104,400000,100000,200000,150000,150000
1105,400000,100000,200000,150000,150000
1106,400000,100000,200000,150000,150000
1107,400000,100000,200000,150000,150000
1108,400000,100000,200000,150000,150000
1109,400000,100000,200000,150000,150000
1110,400000,100000,200000,150000,150000
1111,400000,100000,200000,150000,150000
1112,400000,100000,200000,150000,150000
1113,400000,100000,200000,150000,150000
1114,400000,100000,200000,150000,150000
1115,400000,100000,200000,150000,150000
1116,400000,100000,200000,150000,150000
1117,400000,100000,200000,150000,150000
1118,400000,100000,200000,150000,150000
1119,400000,100000,200000,150000,150000
1120,400000,100000,200000,150000,150000
1121,400000,100000,200000,150000,150000
1122,400000,100000,200000,150000,150000
1123,400000,100000,200000,150000,150000
1124,400000,100000,200000,150000,150000
1125,400000,100000,200000,150000,150000
1126,400000,100000,200000,150000,150000
1127,400000,100000,200000,150000,150000
1128,400000,100000,200000,150000,150000
1129,400000,100000,200000,150000,150000
1130,400000,100000,200000,150000,150000
1131,400000,100000,200000,150000,150000
1132,400000,100000,200000,150000,150000
1133,400000,100000,200000,150000,150000
1134,400000,100000,200000,150000,150000
1135,400000,100000,200000,150000,150000
1136,400000,100000,200000,150000,150000
1137,400000,100000,200000,150000,150000
1138,400000,100000,200000,150000,150000
1139,400000,100000,200000,150000,150000
1140,400000,100000,200000,150000,150000
1141,400000,100000,200000,150000,150000
1142,400000,100000,200000,150000,150000
1143,400000,100000,200000,150000,150000
1144,400000,100000,200000,150000,150000
1145,400000,100000,200000,150000,150000
1146,400000,100000,200000,150000,150000
1147,400000,100000,200000,150000,150000
1148,400000,100000,200000,150000,150000
1149,400000,100000,200000,150000,150000
1150,400000,100000,200000,150000,150000
1151,400000,100000,200000,150000,150000
1152,400000,100000,200000,150000,150000
1153,400000,100000,200000,150000,150000
1154,400000,100000,200000,150000,150000
1155,400000,100000,200000,150000,150000
1156,400000,100000,200000,150000,150000
1157,400000,100000,200000,150000,150000
1158,400000,100000,200000,150000,150000
1159,400000,100000,200000,150000,150000
1160,400000,100000,200000,150000,150000
1161,400000,100000,200000,150000,150000
1162,400000,100000,200000,150000,150000
1163,400000,100000,200000,150000,150000
1164,400000,100000,200000,150000,150000
1165,400000,100000,200000,150000,150000
1166,400000,100000,200000,150000,150000
1167,400000,100000,200000,150000,150000
1168,400000,100000,200000,150000,150000
1169,400000,100000,200000,150000,150000
1170,400000,100000,200000,150000,150000
1171,400000,100000,200000,150000,150000
1172,400000,100000,200000,150000,150000
1173,400000,100000,200000,150000,150000
1174,400000,100000,200000,150000,150000
1175,400000,100000,200000,150000,150000
1176,400000,100000,200000,150000,150000
1177,400000,100000,200000,150000,150000
1178,400000,100000,200000,150000,150000
1179,400000,100000,200000,150000,150000
1180,400000,100000,200000,150000,150000
1181,400000,100000,200000,150000,150000
1182,400000,100000,200000,150000,150000
1183,400000,100000,200000,150000,150000
1184,400000,100000,200000,150000,150000
1185,400000,100000,200000,150000,150000
1186,400000,100000,200000,150000,150000
1187,400000,100000,200000,150000,150000
1188,400000,100000,200000,150000,150000
1189,400000,100000,200000,150000,150000
1190,400000,100000,200000,150000,150000
1191,400000,100000,200000,150000,150000
1192,400000,100000,200000,150000,150000
1193,400000,100000,200000,150000,150000
1194,400000,100000,200000,150000,150000
1195,400000,100000,200000,150000,150000
1196,400000,100000,200000,150000,150000
1197,400000,100000,200000,150000,150000
1198,400000,100000,200000,150000,150000
1199,400000,100000,200000,150000,150000
1200,400000,100000,200000,150000,150000
1201,400000,100000,200000,150000,150000
1202,400000,100000,200000,150000,150000
1203,400000,100000,200000,150000,150000
1204,400000,100000,200000,150000,150000
1205,400000,100000,200000,150000,150000
1206,400000,100000,200000,150000,150000
1207,400000,100000,200000,150000,150000
1208,400000,100000,200000,150000,150000
1209,400000,100000,200000,150000,150000
1210,400000,100000,200000,150000,150000
1211,400000,100000,200000,150000,150000
1212,400000,100000,200000,150000,150000
1213,400000,100000,200000,150000,150000
1214,400000,100000,200000,150000,150000
1215,400000,100000,200000,150000,150000
1216,400000,100000,200000,150000,150000
1217,400000,100000,200000,150000,150000
1218,400000,100000,200000,150000,150000
1219,400000,100000,200000,150000,150000
1220,400000,100000,200000,150000,150000
1221,400000,100000,200000,150000,150000
1222,400000,100000,200000,150000,150000
1223,400000,100000,200000,150000,150000
1224,400000,100000,200000,150000,150000
1225,400000,100000,200000,150000,150000
1226,400000,100000,200000,150000,150000
1227,400000,100000,200000,150000,150000
1228,400000,100000,200000,150000,150000
1229,400000,100000,200000,150000,150000
1230,400000,100000,200000,150000,150000
1231,400000,100000,200000,150000,150000
1232,400000,100000,200000,150000,150000
1233,400000,100000,200000,150000,150000
1234,400000,100000,200000,150000,150000
1235,400000,100000,200000,150000,150000
1236,400000,100000,200000,150000,150000
1237,400000,100000,200000,150000,150000
1238,400000,100000,200000,150000,150000
1239,400000,100000,200000,150000,150000
1240,400000,100000,200000,150000,150000
1241,400000,100000,200000,150000,150000
1242,400000,100000,200000,150000,150000
1243,400000,100000,200000,150000,150000
1244,400000,100000,200000,150000,150000
1245,400000,100000,200000,150000,150000
1246,400000,100000,200000,150000,150000
1247,400000,100000,200000,150000,150000
1248,400000,100000,200000,150000,150000
1249,400000,100000,200000,150000,150000
1250,400000,100000,200000,150000,150000
1251,400000,100000,200000,150000,150000
1252,400000,100000,200000,150000,150000
1253,400000,100000,200000,150000,150000
1254,400000,100000,200000,150000,150000
1255,400000,100000,200000,150000,150000
1256,400000,100000,200000,150000,150000
1257,400000,100000,200000,150000,150000
1258,400000,100000,200000,150000,150000
1259,400000,100000,200000,150000,150000
1260,400000,100000,200000,150000,150000
1261,400000,100000,200000,150000,150000
1262,400000,100000,200000,150000,150000
1263,400000,100000,200000,150000,150000
1264,400000,100000,200000,150000,150000
1265,400000,100000,200000,150000,150000
1266,400000,100000,200000,150000,150000
1267,400000,100000,200000,150000,150000
1268,400000,100000,200000,150000,150000
1269,400000,100000,200000,150000,150000
1270,400000,100000,200000,150000,150000
1271,400000,100000,200000,150000,150000
1272,400000,100000,200000,150000,150000
1273,400000,100000,200000,150000,150000
1274,400000,100000,200000,150000,150000
1275,400000,100000,200000,150000,150000
1276,400000,100000,200000,150000,150000
1277,400000,100000,200000,150000,150000
1278,400000,100000,200000,150000,150000
1279,400000,100000,200000,150000,150000
1280,400000,100000,200000,150000,150000
1281,400000,100000,200000,150000,150000
1282,400000,100000,200000,150000,150000
1283,400000,100000,200000,150000,150000
1284,400000,100000,200000,150000,150000
1285,400000,100000,200000,150000,150000
1286,400000,100000,200000,150000,150000
1287,400000,100000,200000,150000,150000
1288,400000,100000,200000,150000,150000
1289,400000,100000,200000,150000,150000
1290,400000,100000,200000,150000,150000
1291,400000,100000,200000,150000,150000
1292,400000,100000,200000,150000,150000
1293,400000,100000,200000,150000,150000
1294,400000,100000,200000,150000,150000
1295,400000,100000,200000,150000,150000
1296,400000,100000,200000,150000,150000
1297,400000,100000,200000,150000,150000
1298,400000,100000,200000,150000,150000
1299,400000,100000,200000,150000,150000
1300,400000,100000,200000,150000,150000
1301,400000,100000,200000,150000,150000
1302,400000,100000,200000,150000,150000
1303,400000,100000,200000,150000,150000
1304,400000,100000,200000,150000,150000
1305,400000,100000,200000,150000,150000
1306,400000,100000,200000,150000,150000
1307,400000,100000,200000,150000,150000
1308,400000,100000,200000,150000,150000
1309,400000,100000,200000,150000,150000
1310,400000,100000,200000,150000,150000
1311,400000,100000,200000,150000,150000
1312,400000,100000,200000,150000,150000
1313,400000,100000,200000,150000,150000
1314,400000,100000,200000,150000,150000
1315,400000,100000,200000,150000,150000
1316,400000,100000,200000,150000,150000
1317,400000,100000,200000,150000,150000
1318,400000,100000,200000,150000,150000
1319,400000,100000,200000,150000,150000
1320,400000,100000,200000,150000,150000
1321,400000,100000,200000,150000,150000
1322,400000,100000,200000,150000,150000
1323,400000,100000,200000,150000,150000
1324,400000,100000,200000,150000,150000
1325,400000,100000,200000,150000,150000
1326,400000,100000,200000,150000,150000
1327,400000,100000,200000,150000,150000
1328,400000,100000,200000,150000,150000
1329,400000,100000,200000,150000,150000
1330,400000,100000,200000,150000,150000
1331,400000,100000,200000,150000,150000
1332,400000,100000,200000,150000,150000
1333,400000,100000,200000,150000,150000
1334,400000,100000,200000,150000,150000
1335,400000,100000,200000,150000,150000
1336,400000,100000,200000,150000,150000
1337,400000,100000,200000,150000,150000
1338,400000,100000,200000,150000,150000
1339,400000,100000,200000,150000,150000
1340,400000,100000,200000,150000,150000
1341,400000,100000,200000,150000,150000
1342,400000,100000,200000,150000,150000
1343,400000,100000,200000,150000,150000
1344,400000,100000,200000,150000,150000
1345,400000,100000,200000,150000,150000
1346,400000,100000,200000,150000,150000
1347,400000,100000,200000,150000,150000
1348,400000,100000,200000,150000,150000
1349,400000,100000,200000,150000,150000
1350,400000,100000,200000,150000,150000
1351,400000,100000,200000,150000,150000
1352,400000,100000,200000,150000,150000
1353,400000,100000,200000,150000,150000
1354,400000,100000,200000,150000,150000
1355,400000,100000,200000,150000,150000
1356,400000,100000,200000,150000,150000
1357,400000,100000,200000,150000,150000
1358,400000,100000,200000,150000,150000
1359,400000,100000,200000,150000,150000
1360,400000,100000,200000,150000,150000
1361,400000,100000,200000,150000,150000
1362,400000,100000,200000,150000,150000
1363,400000,100000,200000,150000,150000
1364,400000,100000,200000,150000,150000
1365,400000,100000,200000,150000,150000
1366,400000,100000,200000,150000,150000
1367,400000,100000,200000,150000,150000
1368,400000,100000,200000,150000,150000
1369,400000,100000,200000,150000,150000
1370,400000,100000,200000,150000,150000
1371,400000,100000,200000,150000,150000
1372,400000,100000,200000,150000,150000
1373,400000,100000,200000,150000,150000
1374,400000,100000,200000,150000,150000
1375,400000,100000,200000,150000,150000
1376,400000,100000,200000,150000,150000
1377,400000,100000,200000,150000,150000
1378,400000,100000,200000,150000,150000
1379,400000,100000,200000,150000,150000
1380,400000,100000,200000,150000,150000
1381,400000,100000,200000,150000,150000
1382,400000,100000,200000,150000,150000
1383,400000,100000,200000,150000,150000
1384,400000,100000,200000,150000,150000
1385,400000,100000,200000,150000,150000
1386,400000,100000,200000,150000,150000
1387,400000,100000,200000,150000,150000
1388,400000,100000,200000,150000,150000
1389,400000,100000,200000,150000,150000
1390,400000,100000,200000,150000,150000
1391,400000,100000,200000,150000,150000
1392,400000,100000,200000,150000,150000
1393,400000,100000,200000,150000,150000
1394,400000,100000,200000,150000,150000
1395,400000,100000,200000,150000,150000
1396,400000,100000,200000,150000,150000
1397,400000,100000,200000,150000,150000
1398,400000,100000,200000,150000,150000
1399,400000,100000,200000,150000,150000
1400,400000,100000,200000,150000,150000
1401,400000,100000,200000,150000,150000
1402,400000,100000,200000,150000,150000
1403,400000,100000,200000,150000,150000
1404,400000,100000,200000,150000,150000
1405,400000,100000,200000,150000,150000
1406,400000,100000,200000,150000,150000
1407,400000,100000,200000,150000,150000
1408,400000,100000,200000,150000,150000
1409,400000,100000,200000,150000,150000
1410,400000,100000,200000,150000,150000
1411,400000,100000,200000,150000,150000
1412,400000,100000,200000,150000,150000
1413,400000,100000,200000,150000,150000
1414,400000,100000,200000,150000,150000
1415,400000,100000,200000,150000,150000
1416,400000,100000,200000,150000,150000
1417,400000,100000,200000,150000,150000
1418,400000,100000,200000,150000,150000
1419,400000,100000,200000,150000,150000
1420,400000,100000,200000,150000,150000
1421,400000,100000,200000,150000,150000
1422,400000,100000,200000,150000,150000
1423,400000,100000,200000,150000,150000
1424,400000,100000,200000,150000,150000
1425,400000,100000,200000,150000,150000
1426,400000,100000,200000,150000,150000
1427,400000,100000,200000,150000,150000
1428,400000,100000,200000,150000,150000
1429,400000,100000,200000,150000,150000
1430,400000,100000,200000,150000,150000
1431,400000,100000,200000,150000,150000
1432,400000,100000,200000,150000,150000
1433,400000,100000,200000,150000,150000
1434,400000,100000,200000,150000,150000
1435,400000,100000,200000,150000,150000
1436,400000,100000,200000,150000,150000
1437,400000,100000,200000,150000,150000
1438,400000,100000,200000,150000,150000
1439,400000,100000,200000,150000,150000
1440,400000,100000,200000,150000,150000
1441,400000,100000,200000,150000,150000
1442,400000,100000,200000,150000,150000
1443,400000,100000,200000,150000,150000
1444,400000,100000,200000,150000,150000
1445,400000,100000,200000,150000,150000
1446,400000,100000,200000,150000,150000
1447,400000,100000,200000,150000,150000
1448,400000,100000,200000,150000,150000
1449,400000,100000,200000,150000,150000
1450,400000,100000,200000,150000,150000
1451,400000,100000,200000,150000,150000
1452,400000,100000,200000,150000,150000
1453,400000,100000,200000,150000,150000
1454,400000,100000,200000,150000,150000
1455,400000,100000,200000,150000,150000
1456,400000,100000,200000,150000,150000
1457,400000,100000,200000,150000,150000
1458,400000,100000,200000,150000,150000
1459,400000,100000,200000,150000,150000
1460,400000,100000,200000,150000,150000
1461,400000,100000,200000,150000,150000
1462,400000,100000,200000,150000,150000
1463,400000,100000,200000,150000,150000
1464,400000,100000,200000,150000,150000
1465,400000,100000,200000,150000,150000
1466,400000,100000,200000,150000,150000
1467,400000,100000,200000,150000,150000
1468,400000,100000,200000,150000,150000
1469,400000,100000,200000,150000,150000
1470,400000,100000,200000,150000,150000
1471,400000,100000,200000,150000,150000
1472,400000,100000,200000,150000,150000
1473,400000,100000,200000,150000,150000
1474,400000,100000,200000,150000,150000
1475,400000,100000,200000,150000,150000
1476,400000,100000,200000,150000,150000
1477,400000,100000,200000,150000,150000
1478,400000,100000,200000,150000,150000
1479,400000,100000,200000,150000,150000
1480,400000,100000,200000,150000,150000
1481,400000,100000,200000,150000,150000
1482,400000,100000,200000,150000,150000
1483,400000,100000,200000,150000,150000
1484,400000,100000,200000,150000,150000
1485,400000,100000,200000,150000,150000
1486,400000,100000,200000,150000,150000
1487,400000,100000,200000,150000,150000
1488,400000,100000,200000,150000,150000
1489,400000,100000,200000,150000,150000
1490,400000,100000,200000,150000,150000
1491,400000,100000,200000,150000,150000
1492,400000,100000,200000,150000,150000
1493,400000,100000,200000,150000,150000
1494,400000,100000,200000,150000,150000
1495,400000,100000,200000,150000,150000
1496,400000,100000,200000,150000,150000
1497,400000,100000,200000,150000,150000
1498,400000,100000,200000,150000,150000
1499,400000,100000,200000,150000,150000
1500,400000,100000,200000,150000,150000
1501,400000,100000,200000,150000,150000
1502,400000,100000,200000,150000,150000
1503,400000,100000,200000,150000,150000
1504,400000,100000,200000,150000,150000
1505,400000,100000,200000,150000,150000
1506,400000,100000,200000,150000,150000
1507,400000,100000,200000,150000,150000
1508,400000,100000,200000,150000,150000
1509,400000,100000,200000,150000,150000
1510,400000,100000,200000,150000,150000
1511,400000,100000,200000,150000,150000
1512,400000,100000,200000,150000,150000
1513,400000,100000,200000,150000,150000
1514,400000,100000,200000,150000,150000
1515,400000,100000,200000,150000,150000
1516,400000,100000,200000,150000,150000
1517,400000,100000,200000,150000,150000
1518,400000,100000,200000,150000,150000
1519,400000,100000,200000,150000,150000
1520,400000,100000,200000,150000,150000
1521,400000,100000,200000,150000,150000
1522,400000,100000,200000,150000,150000
1523,400000,100000,200000,150000,150000
1524,400000,100000,200000,150000,150000
1525,400000,100000,200000,150000,150000
1526,400000,100000,200000,150000,150000
1527,400000,100000,200000,150000,150000
1528,400000,100000,200000,150000,150000
1529,400000,100000,200000,150000,150000
1530,400000,100000,200000,150000,150000
1531,400000,100000,200000,150000,150000
1532,400000,100000,200000,150000,150000
1533,400000,100000,200000,150000,150000
1534,400000,100000,200000,150000,150000
1535,400000,100000,200000,150000,150000
1536,400000,100000,200000,150000,150000
1537,400000,100000,200000,150000,150000
1538,400000,100000,200000,150000,150000
1539,400000,100000,200000,150000,150000
1540,400000,100000,200000,150000,150000
1541,400000,100000,200000,150000,150000
1542,400000,100000,200000,150000,150000
1543,400000,100000,200000,150000,150000
1544,400000,100000,200000,150000,150000
1545,400000,100000,200000,150000,150000
1546,400000,100000,200000,150000,150000
1547,400000,100000,200000,150000,150000
1548,400000,100000,200000,150000,150000
1549,400000,100000,200000,150000,150000
1550,400000,100000,200000,150000,150000
1551,400000,100000,200000,150000,150000
1552,400000,100000,200000,150000,150000
1553,400000,100000,200000,150000,150000
1554,400000,100000,200000,150000,150000
1555,400000,100000,200000,150000,150000
1556,400000,100000,200000,150000,150000
1557,400000,100000,200000,150000,150000
1558,400000,100000,200000,150000,150000
1559,400000,100000,200000,150000,150000
1560,400000,100000,200000,150000,150000
1561,400000,100000,200000,150000,150000
1562,400000,100000,200000,150000,150000
1563,400000,100000,200000,150000,150000
1564,400000,100000,200000,150000,150000
1565,400000,100000,200000,150000,150000
1566,400000,100000,200000,150000,150000
1567,400000,100000,200000,150000,150000
1568,400000,100000,200000,150000,150000
1569,400000,100000,200000,150000,150000
1570,400000,100000,200000,150000,150000
1571,400000,100000,200000,150000,150000
1572,400000,100000,200000,150000,150000
1573,400000,100000,200000,150000,150000
1574,400000,100000,200000,150000,150000
1575,400000,100000,200000,150000,150000
1576,400000,100000,200000,150000,150000
1577,400000,100000,200000,150000,150000
1578,400000,100000,200000,150000,150000
1579,400000,100000,200000,150000,150000
1580,400000,100000,200000,150000,150000
1581,400000,100000,200000,150000,150000
1582,400000,100000,200000,150000,150000
1583,400000,100000,200000,150000,150000
1584,400000,100000,200000,150000,150000
1585,400000,100000,200000,150000,150000
1586,400000,100000,200000,150000,150000
1587,400000,100000,200000,150000,150000
1588,400000,100000,200000,150000,150000
1589,400000,100000,200000,150000,150000
1590,400000,100000,200000,150000,150000
1591,400000,100000,200000,150000,150000
1592,400000,100000,200000,150000,150000
1593,400000,100000,200000,150000,150000
1594,400000,100000,200000,150000,150000
1595,400000,100000,200000,150000,150000
1596,400000,100000,200000,150000,150000
1597,400000,100000,200000,150000,150000
1598,400000,100000,200000,150000,150000
1599,400000,100000,200000,150000,150000
1600,400000,100000,200000,150000,150000
1601,400000,100000,200000,150000,150000
1602,400000,100000,200000,150000,150000
1603,400000,100000,200000,150000,150000
1604,400000,100000,200000,150000,150000
1605,400000,100000,200000,150000,150000
1606,400000,100000,200000,150000,150000
